stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1024,21024,CLOPPER RD & MATENY RD,,39.156422,-77.266241,,,,,,2
1026,21026,CLOPPER RD & CINNAMON DR,,39.155972,-77.264259,,,,,,2
1028,21028,CLOPPER RD & ALLSPICE DR,,39.1553,-77.26075,,,,,,2
1032,21032,CLOPPER RD & GAME PRESERVE RD,,39.151093,-77.246353,,,,,,2
1034,21034,CLOPPER RD & STONERIDGE DR,,39.149143,-77.241013,,,,,,2
1036,21036,CLOPPER RD & LONGDRAFT RD,,39.148217,-77.237299,,,,,,2
1038,21038,CLOPPER RD & PHEASANT RUN DR,,39.14742,-77.23259,,,,,,2
1040,21040,CLOPPER RD & METROPOLITAN GROVE RD,,39.147004,-77.230253,,,,,,2
1042,21042,CLOPPER RD & TWELVE OAKS DR,,39.146068,-77.228447,,,,,,2
1044,21044,CLOPPER RD & @716,,39.14479,-77.226144,,,,,,2
1046,21046,CLOPPER RD & FIRSTFIELD RD,,39.143831,-77.224336,,,,,,2
1048,21048,CLOPPER RD & FIRSTFIELD RD,,39.14364,-77.223463,,,,,,2
1050,21050,CLOPPER RD & @716,,39.144921,-77.226147,,,,,,2
1052,21052,CLOPPER RD & METROPOLITAN GROVE RD,,39.146217,-77.228416,,,,,,2
1054,21054,CLOPPER RD & WEINSCHEL LN,,39.147209,-77.230415,,,,,,2
1056,21056,CLOPPER RD & WATKINS MILL RD,,39.147712,-77.233283,,,,,,2
1058,21058,CLOPPER RD & SULLNICH WY,,39.148323,-77.237198,,,,,,2
1060,21060,CLOPPER RD & STONERIDGE DR,,39.149255,-77.241087,,,,,,2
1062,21062,CLOPPER RD & GAME PRESERVE RD,,39.151335,-77.246441,,,,,,2
1066,21066,CLOPPER RD & ALLSPICE DR,,39.155441,-77.260811,,,,,,2
1068,21068,CLOPPER RD & CINNAMON DR,,39.156194,-77.264359,,,,,,2
1070,21070,CLOPPER RD & MATENY RD,,39.156569,-77.266278,,,,,,2
1072,21072,CLOPPER RD & METZ DR,,39.157848,-77.270927,,,,,,2
1074,21074,CLOPPER RD & BAYBERRY DR,,39.158157,-77.273034,,,,,,2
1077,21077,CLOPPER RD & GREAT SENECA HWY,,39.159396,-77.275906,,,,,,2
1078,21078,CLUB HOUSE RD & WATKINS MILL RD,,39.174108,-77.207864,,,,,,2
1080,21080,CLUB HOUSE RD & MONTGOMERY VILLAGE AVE,,39.174381,-77.205513,,,,,,2
1094,21094,COLESVILLE RD & FENTON ST,,38.99746,-77.027111,,,,,,2
1098,21098,COLESVILLE RD & NOYES DR,,38.999907,-77.025695,,,,,,2
1100,21100,COLESVILLE RD & NORTH NOYES DR,,39.001583,-77.025002,,,,,,2
1102,21102,COLESVILLE RD & ROWAN RD,,39.00388,-77.023689,,,,,,2
1104,21104,COLESVILLE RD & DALE DR,,39.005069,-77.022862,,,,,,2
1106,21106,COLESVILLE RD & SILGO CREEK PKWY,,39.007818,-77.019623,,,,,,2
1108,21108,COLESVILLE RD & FRANKLIN AVE,,39.008511,-77.018539,,,,,,2
1110,21110,COLESVILLE RD & LEIGHTON AVE,,39.010384,-77.017357,,,,,,2
1112,21112,COLESVILLE RD & INDIAN SPRING DR,,39.012265,-77.016709,,,,,,2
1116,21116,COLESVILLE RD & LANARK WAY,,39.018803,-77.013901,,,,,,2
1120,21120,COLESVILLE RD & LORAIN AVE,,39.023708,-77.011039,,,,,,2
1122,21122,COLESVILLE RD & SOUTHWOOD AVE,,39.025879,-77.010696,,,,,,2
1124,21124,COLESVILLE RD & CRESTMOOR DR,,39.027821,-77.009253,,,,,,2
1126,21126,COLESVILLE RD & CRESTMOOR DR,,39.028392,-77.008947,,,,,,2
1128,21128,COLESVILLE RD & SOUTHWOOD AVE,,39.025684,-77.011071,,,,,,2
1130,21130,COLESVILLE RD & LORAIN AVE,,39.023763,-77.011349,,,,,,2
1132,21132,COLESVILLE RD & UNIVERSITY BLVD,,39.020723,-77.012628,,,,,,2
1134,21134,COLESVILLE RD & UNIVERSITY W BLVD,,39.019534,-77.01374,,,,,,2
1138,21138,COLESVILLE RD & INDIAN SPRING DR,,39.012348,-77.017036,,,,,,2
1140,21140,COLESVILLE RD & LEIGHTON AVE,,39.010807,-77.017568,,,,,,2
1142,21142,COLESVILLE RD & ST ANDREWS WAY,,39.007931,-77.019981,,,,,,2
1144,21144,COLESVILLE RD & SILGO CREEK PKWY,,39.00695,-77.021363,,,,,,2
1146,21146,COLESVILLE RD & DALE DR,,39.005023,-77.023215,,,,,,2
1148,21148,COLESVILLE RD & ROWAN RD,,39.004101,-77.023819,,,,,,2
1150,21150,COLESVILLE RD & NORTH NOYES DR,,39.001503,-77.025291,,,,,,2
1152,21152,COLESVILLE RD & NOYES DR,,38.999691,-77.026001,,,,,,2
1154,21154,COLESVILLE RD & SPRING ST,,38.998589,-77.026574,,,,,,2
1156,21156,COLESVILLE RD & FENTON ST,,38.997409,-77.027364,,,,,,2
1164,21164,COLLEGE PKWY & NELSON ST,,39.095513,-77.167791,,,,,,2
1166,21166,COLLEGE PKWY & @846,,39.097038,-77.166679,,,,,,2
1168,21168,COLLEGE PKWY & PRINCETON PL,,39.098971,-77.164917,,,,,,2
1170,21170,COLLEGE PKWY & YALE PL,,39.101651,-77.160514,,,,,,2
1172,21172,COLLEGE PKWY & RUTGERS ST,,39.102104,-77.158546,,,,,,2
1174,21174,COLLEGE PKWY & HUNGERFORD DR,,39.103154,-77.156223,,,,,,2
1176,21176,COLLEGE PKWY & FREDERICK RD,,39.103279,-77.15641,,,,,,2
1178,21178,COLLEGE PKWY & RUTGERS ST,,39.102363,-77.15821,,,,,,2
1180,21180,COLLEGE PKWY & YALE PL,,39.101621,-77.160969,,,,,,2
1182,21182,COLLEGE PKWY & PRINCETON PL,,39.099332,-77.164435,,,,,,2
1184,21184,COLLEGE PKWY & @846,,39.096947,-77.166982,,,,,,2
1186,21186,COLLEGE PKWY & NELSON ST,,39.095261,-77.168098,,,,,,2
1194,21194,COLUMBIA PIKE & @10711,,39.031306,-77.004485,,,,,,2
1196,21196,COLUMBIA PIKE & HILLWOOD DR,,39.032669,-77.00322,,,,,,2
1198,21198,COLUMBIA PIKE & BURNT MILLS AVE,,39.036391,-76.999891,,,,,,2
1200,21200,COLUMBIA PIKE & NORTHWEST DR,,39.03744,-76.999114,,,,,,2
1202,21202,COLUMBIA PIKE & PRELUDE DR,,39.039171,-76.997745,,,,,,2
1204,21204,COLUMBIA PIKE & OAK LEAF DR,,39.040596,-76.996061,,,,,,2
1206,21206,COLUMBIA PIKE & OAK LEAF DR,,39.040734,-76.996357,,,,,,2
1208,21208,COLUMBIA PIKE & PRELUDE DR,,39.039633,-76.997729,,,,,,2
1210,21210,COLUMBIA PIKE & NORTHWEST DR,,39.037817,-76.999181,,,,,,2
1212,21212,COLUMBIA PIKE & BURNT MILLS AVE,,39.036444,-77.000215,,,,,,2
1214,21214,COLUMBIA PIKE & HILLWOOD DR,,39.032816,-77.003464,,,,,,2
1216,21216,COLUMBIA PIKE & @10750,,39.031342,-77.004837,,,,,,2
1218,21218,CONGRESSIONAL LN & JEFFERSON ST,,39.061008,-77.130371,,,,,,2
1220,21220,CONGRESSIONAL LN & ROLLINS AVE,,39.058691,-77.130411,,,,,,2
1222,21222,CONNECTICUT AVE & IRVING ST,,38.969234,-77.077026,,,,,,2
1224,21224,CONNECTICUT AVE & LENOX ST,,38.970956,-77.077027,,,,,,2
1226,21226,CONNECTICUT AVE & NEWLANDS ST,,38.973552,-77.07704,,,,,,2
1228,21228,CONNECTICUT AVE & QUINCY ST,,38.975621,-77.077042,,,,,,2
1230,21230,CONNECTICUT AVE & RAYMOND ST,,38.978142,-77.077034,,,,,,2
1232,21232,CONNECTICUT AVE & SHEPHERD ST,,38.979651,-77.077058,,,,,,2
1234,21234,CONNECTICUT AVE & TAYLOR ST,,38.980892,-77.077042,,,,,,2
1236,21236,CONNECTICUT AVE & THORNAPPLE ST,,38.982086,-77.076989,,,,,,2
1238,21238,CONNECTICUT AVE & WILLIAMS LN,,38.983693,-77.077011,,,,,,2
1240,21240,CONNECTICUT AVE & LELAND ST,,38.985341,-77.077017,,,,,,2
1242,21242,CONNECTICUT AVE & BLACKTHORN ST,,38.986923,-77.077042,,,,,,2
1244,21244,CONNECTICUT AVE & EAST WEST HWY,,38.987451,-77.07704,,,,,,2
1246,21246,CONNECTICUT AVE & COLUMBIA CC,,38.989229,-77.077006,,,,,,2
1248,21248,CONNECTICUT AVE & DUNLOP ST,,38.990349,-77.077026,,,,,,2
1250,21250,CONNECTICUT AVE & @8101,,38.99241,-77.076996,,,,,,2
1252,21252,CONNECTICUT AVE & CHEVY CHASE LAKE DR,,38.994236,-77.076994,,,,,,2
1254,21254,CONNECTICUT AVE & MANOR RD,,38.995916,-77.077045,,,,,,2
1256,21256,CONNECTICUT AVE & MONTROSE DR,,39.001385,-77.076913,,,,,,2
1264,21264,CONNECTICUT AVE & BEACH DR,,39.007895,-77.079949,,,,,,2
1266,21266,CONNECTICUT AVE & CULVER ST,,39.010758,-77.080771,,,,,,2
1268,21268,CONNECTICUT AVE & DUNNEL LN,,39.012974,-77.079926,,,,,,2
1270,21270,CONNECTICUT AVE & SAUL RD,,39.01578,-77.07852,,,,,,2
1272,21272,CONNECTICUT AVE & FRANKLIN ST,,39.018363,-77.077766,,,,,,2
1274,21274,CONNECTICUT AVE & EVERETT ST,,39.020126,-77.077032,,,,,,2
1276,21276,CONNECTICUT AVE & WASHINGTON ST,,39.022464,-77.0763,,,,,,2
1278,21278,CONNECTICUT AVE & BALTIMORE ST,,39.024544,-77.075859,,,,,,2
1280,21280,CONNECTICUT AVE & WARNER ST,,39.026125,-77.07652,,,,,,2
1282,21282,CONNECTICUT AVE & KNOWLES AVE,,39.028133,-77.076241,,,,,,2
1284,21284,CONNECTICUT AVE & PLYERS MILL RD,,39.02932,-77.075874,,,,,,2
1286,21286,CONNECTICUT AVE & PERRY AVE,,39.032486,-77.07473,,,,,,2
1288,21288,CONNECTICUT AVE & DECATUR AVE,,39.033707,-77.074806,,,,,,2
1290,21290,CONNECTICUT AVE & LAWRENCE AVE,,39.034638,-77.074883,,,,,,2
1292,21292,CONNECTICUT AVE & DENFELD AVE,,39.039204,-77.07565,,,,,,2
1294,21294,CONNECTICUT AVE & @11400,,39.041996,-77.07589,,,,,,2
1296,21296,CONNECTICUT AVE & SPRUELL DR,,39.044683,-77.076133,,,,,,2
1298,21298,CONNECTICUT AVE & ADAMS DR,,39.047771,-77.075523,,,,,,2
1300,21300,CONNECTICUT AVE & VEIRS MILL RD,,39.051197,-77.074722,,,,,,2
1302,21302,CONNECTICUT AVE & BRIGHTVIEW ST,,39.053482,-77.074215,,,,,,2
1304,21304,CONNECTICUT AVE & CAREY ST,,39.054612,-77.073958,,,,,,2
1306,21306,CONNECTICUT AVE & RANDOLPH RD,,39.056943,-77.073452,,,,,,2
1308,21308,CONNECTICUT AVE & EVERTON ST,,39.058393,-77.07318,,,,,,2
1310,21310,CONNECTICUT AVE & GREENLY ST,,39.06089,-77.073036,,,,,,2
1312,21312,CONNECTICUT AVE & WELLER RD,,39.063179,-77.073326,,,,,,2
1314,21314,CONNECTICUT AVE & ISBELL ST,,39.06473,-77.073752,,,,,,2
1316,21316,CONNECTICUT AVE & JEFFRY ST,,39.065773,-77.074127,,,,,,2
1318,21318,CONNECTICUT AVE & KAYSON ST,,39.067809,-77.074941,,,,,,2
1320,21320,CONNECTICUT AVE & DEAN RD,,39.068895,-77.075354,,,,,,2
1322,21322,CONNECTICUT AVE & TURKEY BRANCH PKWY,,39.072947,-77.077797,,,,,,2
1324,21324,CONNECTICUT AVE & INDEPENDENCE ST,,39.076252,-77.080307,,,,,,2
1326,21326,CONNECTICUT AVE & ASPEN HILL RD,,39.079338,-77.080513,,,,,,2
1328,21328,CONNECTICUT AVE & NORTHGATE SC,,39.081829,-77.079559,,,,,,2
1330,21330,CONNECTICUT AVE & GEORGIA AVE,,39.083931,-77.076912,,,,,,2
1334,21334,CONNECTICUT AVE & GRAND PRE RD,,39.087279,-77.073469,,,,,,2
1336,21336,CONNECTICUT AVE & BEL PRE RD,,39.091353,-77.070884,,,,,,2
1338,21338,CONNECTICUT AVE & PEAR TREE CT,,39.089737,-77.071747,,,,,,2
1340,21340,CONNECTICUT AVE & GRAND PRE RD,,39.086239,-77.074302,,,,,,2
1342,21342,CONNECTICUT AVE & GEORGIA AVE,,39.08461,-77.075867,,,,,,2
1344,21344,CONNECTICUT AVE & GEORGIA AVE,,39.084106,-77.077087,,,,,,2
1346,21346,CONNECTICUT AVE & ASPEN HILL RD,,39.080975,-77.080414,,,,,,2
1348,21348,CONNECTICUT AVE & ASPEN HILL RD,,39.079308,-77.080926,,,,,,2
1350,21350,CONNECTICUT AVE & INDEPENDENCE ST,,39.076485,-77.080692,,,,,,2
1352,21352,CONNECTICUT AVE & TURKEY BRANCH PKWY,,39.072756,-77.078046,,,,,,2
1354,21354,CONNECTICUT AVE & KELSEY ST,,39.068695,-77.075596,,,,,,2
1356,21356,CONNECTICUT AVE & ATHERTON DR,,39.067326,-77.075073,,,,,,2
1358,21358,CONNECTICUT AVE & JEFFRY ST,,39.065883,-77.074509,,,,,,2
1360,21360,CONNECTICUT AVE & ISBELL ST,,39.064648,-77.074028,,,,,,2
1362,21362,CONNECTICUT AVE & WELLER RD,,39.063377,-77.073677,,,,,,2
1364,21364,CONNECTICUT AVE & GREENLY ST,,39.060799,-77.073349,,,,,,2
1366,21366,CONNECTICUT AVE & EVERTON ST,,39.05859,-77.073448,,,,,,2
1368,21368,CONNECTICUT AVE & RANDOLPH RD,,39.057454,-77.073652,,,,,,2
1370,21370,CONNECTICUT AVE & CAREY ST,,39.054508,-77.074322,,,,,,2
1372,21372,CONNECTICUT AVE & BRIGHTVIEW ST,,39.053897,-77.074475,,,,,,2
1374,21374,CONNECTICUT AVE & VEIRS MILL RD,,39.051292,-77.075079,,,,,,2
1376,21376,CONNECTICUT AVE & ADAMS DR,,39.046898,-77.076057,,,,,,2
1378,21378,CONNECTICUT AVE & SPRUELL DR,,39.044654,-77.07644,,,,,,2
1380,21380,CONNECTICUT AVE & @11400,,39.041996,-77.076233,,,,,,2
1382,21382,CONNECTICUT AVE & DENFELD AVE,,39.039082,-77.075788,,,,,,2
1384,21384,CONNECTICUT AVE & LAWRENCE AVE,,39.034975,-77.075222,,,,,,2
1386,21386,CONNECTICUT AVE & DECATUR AVE,,39.033411,-77.075135,,,,,,2
1388,21388,CONNECTICUT AVE & UNIVERSITY BLVD,,39.032074,-77.075064,,,,,,2
1390,21390,CONNECTICUT AVE & PLYERS MILL RD,,39.030037,-77.075951,,,,,,2
1392,21392,CONNECTICUT AVE & HOWARD AVE,,39.028446,-77.076462,,,,,,2
1394,21394,CONNECTICUT AVE & WARNER ST,,39.026726,-77.076916,,,,,,2
1396,21396,CONNECTICUT AVE & BALTIMORE ST,,39.024975,-77.07634,,,,,,2
1398,21398,CONNECTICUT AVE & WASHINGTON ST,,39.022777,-77.076516,,,,,,2
1400,21400,CONNECTICUT AVE & DRESDEN ST,,39.020592,-77.077187,,,,,,2
1402,21402,CONNECTICUT AVE & FRANKLIN ST,,39.018272,-77.078118,,,,,,2
1404,21404,CONNECTICUT AVE & SAUL RD,,39.015198,-77.079102,,,,,,2
1406,21406,CONNECTICUT AVE & DUNNEL LN,,39.01293,-77.080312,,,,,,2
1408,21408,CONNECTICUT AVE & CULVER ST,,39.011197,-77.081045,,,,,,2
1412,21412,CONNECTICUT AVE & BEACH DR,,39.008272,-77.080439,,,,,,2
1416,21416,CONNECTICUT AVE & WOODLAWN RD,,39.002586,-77.077423,,,,,,2
1418,21418,CONNECTICUT AVE & PARSONS RD,,39.001432,-77.077278,,,,,,2
1420,21420,CONNECTICUT AVE & MANOR RD,,38.997023,-77.077307,,,,,,2
1422,21422,CONNECTICUT AVE & CHEVY CHASE LAKE DR,,38.994271,-77.077203,,,,,,2
1424,21424,CONNECTICUT AVE & @8101,,38.992593,-77.077312,,,,,,2
1426,21426,CONNECTICUT AVE & DUNLOP ST,,38.990222,-77.077292,,,,,,2
1428,21428,CONNECTICUT AVE & COLUMBIA CC,,38.989242,-77.07729,,,,,,2
1430,21430,CONNECTICUT AVE & EAST WEST HWY,,38.988373,-77.077293,,,,,,2
1432,21432,CONNECTICUT AVE & BLACKTHORN ST,,38.98688,-77.077245,,,,,,2
1434,21434,CONNECTICUT AVE & LELAND ST,,38.985268,-77.07729,,,,,,2
1436,21436,CONNECTICUT AVE & VIRGILIA ST,,38.983968,-77.077289,,,,,,2
1438,21438,CONNECTICUT AVE & THORNAPPLE ST,,38.982342,-77.077302,,,,,,2
1440,21440,CONNECTICUT AVE & TAYLOR ST,,38.9813,-77.077309,,,,,,2
1442,21442,CONNECTICUT AVE & SHEPHERD ST,,38.979733,-77.07724,,,,,,2
1444,21444,CONNECTICUT AVE & ROSEMARY ST,,38.978024,-77.077278,,,,,,2
1446,21446,CONNECTICUT AVE & QUINCY ST,,38.97583,-77.077248,,,,,,2
1448,21448,CONNECTICUT AVE & OXFORD ST,,38.974033,-77.077271,,,,,,2
1450,21450,CONNECTICUT AVE & LENOX ST,,38.971357,-77.077267,,,,,,2
1452,21452,CONNECTICUT AVE & IRVING ST,,38.969536,-77.077263,,,,,,2
1456,21456,CONTOUR RD & ODENDHAL AVE,,39.152662,-77.195961,,,,,,2
1458,21458,CONTOUR RD & TUNSTALL DR,,39.154377,-77.196693,,,,,,2
1460,21460,CONTOUR RD & HORIZON RUN RD,,39.155856,-77.198464,,,,,,2
1462,21462,CONTOUR RD & LOST KNIFE RD,,39.15529,-77.200613,,,,,,2
1464,21464,CORAL SEA AVE & ARDENNES AVE,,39.0736,-77.120504,,,,,,2
1466,21466,CORAL SEA AVE & OKINAWA AVE,,39.074195,-77.12209,,,,,,2
1468,21468,CRABBS BRANCH WAY & CALHOUN PL,,39.107846,-77.152065,,,,,,2
1470,21470,CRABBS BRANCH WAY & MONONA DR,,39.109522,-77.153028,,,,,,2
1472,21472,CRABBS BRANCH WAY & STANDISH PL,,39.110897,-77.154953,,,,,,2
1474,21474,CRABBS BRANCH WAY & @15757,,39.112647,-77.156417,,,,,,2
1476,21476,CRABBS BRANCH WAY & INDIANOLA DR,,39.114594,-77.156891,,,,,,2
1478,21478,CRABBS BRANCH WAY & INDIAN HILLS DR,,39.11631,-77.156868,,,,,,2
1480,21480,CRABBS BRANCH WAY & MOCCASIN LN,,39.119576,-77.15686,,,,,,2
1482,21482,CRABBS BRANCH WAY & MOCCASIN LN,,39.119415,-77.157012,,,,,,2
1484,21484,CRABBS BRANCH WAY & INDIAN HILLS DR,,39.116234,-77.157051,,,,,,2
1486,21486,CRABBS BRANCH WAY & INDIANOLA DR,,39.114346,-77.157082,,,,,,2
1488,21488,CRABBS BRANCH WAY & @15700,,39.112213,-77.156372,,,,,,2
1490,21490,CRABBS BRANCH WAY & STANDISH PL,,39.110748,-77.155046,,,,,,2
1492,21492,CRABBS BRANCH WAY & MONONA DR,,39.109658,-77.153565,,,,,,2
1494,21494,CRABBS BRANCH WAY & STANDISH PL,,39.108372,-77.152336,,,,,,2
1496,21496,CRESTHAVEN DR & @1023,CRESTHAVEN DR & #1023,39.019558,-76.990067,,,,,,2
1498,21498,CRESTHAVEN DR & DEVERE DR,,39.021589,-76.987964,,,,,,2
1500,21500,CRESTHAVEN DR & BALMORAL DR,,39.023645,-76.988163,,,,,,2
1502,21502,CRESTHAVEN DR & LA GRANDE RD,,39.025856,-76.987232,,,,,,2
1504,21504,CRESTHAVEN DR & CRESTHAVEN ES,,39.026876,-76.986885,,,,,,2
1506,21506,CRESTHAVEN DR & ROYAL RD,,39.028868,-76.985843,,,,,,2
1508,21508,CRESTHAVEN DR & NEW HAMPSHIRE AVE,,39.030712,-76.984479,,,,,,2
1510,21510,CRESTHAVEN DR & ROYAL RD,,39.029448,-76.98564,,,,,,2
1512,21512,CRESTHAVEN DR & CRESTHAVEN ES,,39.027891,-76.986693,,,,,,2
